BMI088 initialized
motor_driver: init (motors disabled by default)
motor_driver: VELOCITY CLOSED-LOOP mode (ESP-side position control)
motor_driver: enabled=NO
motor_driver: encoder LEFT_ID=8 pos=0
motor_driver: encoder RIGHT_ID=7 pos=0
BALANCER: controller initialized (Kp=26.0000 Ki=1.1500 Kd=0.8500 deadband=0.0200)
TUNING: loaded persisted gyro_bias rad/s = 0.002814, 0.006259, -0.000865
TUNING: synced persisted gyro_bias from imu calibration (rad/s = 0.001816, 0.006141, -0.000304)
IMU tasks started
BOOT DEBUG: setup complete, entering main loop

== Main Menu ==
  1 - Calibration (BMI088)
  2 - Motor control
  3 - Madgwick tuning
  5 - Balancer (PID)
  4 - Log channels
  0 - Exit menu
RX: TUNING START 10000
timestamp_ms,pitch_deg,pitch_rad,pitch_rate_deg,pitch_rate_rad,ax,ay,az,gx,gy,gz,temp_C,left_cmd,right_cmd
31675,0.964411,0.016832,0.097401,0.001700,-0.177550,0.224353,-9.797592,0.003337,-0.001111,-0.002879,24.750,0.000000,0.000000
31681,0.963948,0.016824,-0.077124,-0.001346,-0.156001,0.231536,-9.747313,-0.000958,0.001031,-0.000720,24.750,0.000000,0.000000
31687,0.963265,0.016812,-0.113783,-0.001986,-0.191915,0.231536,-9.776044,-0.005209,0.003151,-0.001778,24.750,0.000000,0.000000
31693,0.963372,0.016814,0.017734,0.000310,-0.170367,0.245902,-9.776044,-0.000896,-0.000076,0.000370,24.750,0.000000,0.000000
31699,0.963719,0.016820,0.057825,0.001009,-0.134452,0.245902,-9.754495,0.003374,-0.002206,-0.000699,24.750,0.000000,0.000000
31705,0.963730,0.016820,0.001814,0.000032,-0.163184,0.253085,-9.754495,0.000145,-0.000053,-0.000692,24.750,0.000000,0.000000
31711,0.963578,0.016818,-0.025222,-0.000440,-0.177550,0.245902,-9.747313,-0.003053,0.001012,-0.000685,24.750,0.000000,0.000000
31717,0.962934,0.016806,-0.107344,-0.001874,-0.170367,0.267450,-9.790409,-0.003022,0.002068,0.001453,24.750,0.000000,0.000000
31723,0.963307,0.016813,0.062094,0.001084,-0.163184,0.231536,-9.747313,-0.000861,-0.001149,0.001438,24.750,0.000000,0.000000
31729,0.963007,0.016808,-0.050052,-0.000874,-0.141635,0.260267,-9.783226,0.004474,-0.000072,0.000359,24.750,0.000000,0.000000
31735,0.961841,0.016787,-0.194340,-0.003392,-0.105721,0.231536,-9.754495,0.000168,0.000994,0.000355,24.750,0.000000,0.000000
31741,0.962183,0.016793,0.057096,0.000997,-0.163184,0.267450,-9.804775,-0.003030,-0.001147,0.003547,24.750,0.000000,0.000000
31747,0.962500,0.016799,0.052792,0.000921,-0.184732,0.231536,-9.783226,-0.001934,-0.000070,-0.000749,24.750,0.000000,0.000000
31753,0.962768,0.016803,0.044627,0.000779,-0.206281,0.245902,-9.761678,0.000216,0.000996,-0.001807,24.750,0.000000,0.000000
31759,0.962722,0.016803,-0.007595,-0.000133,-0.184732,0.238719,-9.740129,0.000214,0.000986,0.000342,24.750,0.000000,0.000000
31765,0.962639,0.016801,-0.013820,-0.000241,-0.156001,0.238719,-9.747313,0.000211,-0.000089,0.000338,24.750,0.000000,0.000000
31771,0.963684,0.016819,0.174134,0.003039,-0.184732,0.281816,-9.747313,0.000209,-0.002219,0.001400,24.750,0.000000,0.000000
31777,0.963416,0.016815,-0.044681,-0.000780,-0.170367,0.253085,-9.718580,-0.001923,0.000999,0.002451,24.750,0.000000,0.000000
31783,0.962983,0.016807,-0.072197,-0.001260,-0.156001,0.253085,-9.732946,-0.002969,0.000989,-0.001834,24.750,0.000000,0.000000
31789,0.962325,0.016796,-0.109603,-0.001913,-0.141635,0.245902,-9.768861,-0.000809,0.000979,0.000315,24.750,0.000000,0.000000
31795,0.961721,0.016785,-0.100674,-0.001757,-0.170367,0.253085,-9.725763,-0.002932,0.002035,0.000311,24.750,0.000000,0.000000
31801,0.961657,0.016784,-0.010654,-0.000186,-0.184732,0.217170,-9.833507,-0.005033,0.000949,0.001374,24.750,0.000000,0.000000
31807,0.962065,0.016791,0.067928,0.001186,-0.163184,0.245902,-9.754495,0.001409,-0.001191,-0.000771,24.750,0.000000,0.000000
31813,0.963015,0.016808,0.158339,0.002764,-0.148818,0.296182,-9.754495,0.003526,-0.003309,-0.002894,24.750,0.000000,0.000000
31819,0.963999,0.016825,0.164102,0.002864,-0.177550,0.274633,-9.754495,0.003490,-0.002211,-0.003930,24.750,0.000000,0.000000
31825,0.964363,0.016831,0.060636,0.001058,-0.213464,0.245902,-9.783226,0.003455,0.001007,-0.002825,24.750,0.000000,0.000000
31831,0.964300,0.016830,-0.010441,-0.000182,-0.184732,0.188439,-9.776044,0.000225,0.000997,0.000399,24.750,0.000000,0.000000
31837,0.964811,0.016839,0.085093,0.001485,-0.199098,0.217170,-9.768861,-0.002973,-0.000078,0.000395,24.750,0.000000,0.000000
31843,0.964584,0.016835,-0.037886,-0.000661,-0.148818,0.217170,-9.819140,0.000253,-0.000078,0.002521,24.750,0.000000,0.000000
31849,0.965734,0.016855,0.191726,0.003346,-0.191915,0.274633,-9.732946,0.000250,-0.002207,0.000366,24.750,0.000000,0.000000
31855,0.966219,0.016864,0.080806,0.001410,-0.170367,0.260267,-9.747313,0.001313,-0.001120,-0.001769,24.750,0.000000,0.000000
31861,0.965085,0.016844,-0.189040,-0.003299,-0.134452,0.253085,-9.747313,0.002365,0.002087,-0.000686,24.750,0.000000,0.000000
31867,0.964737,0.016838,-0.057932,-0.001011,-0.191915,0.224353,-9.768861,0.000211,0.002066,0.002517,24.750,0.000000,0.000000
31873,0.964160,0.016828,-0.096121,-0.001678,-0.148818,0.238719,-9.797592,-0.001922,0.000980,0.001427,24.750,0.000000,0.000000
31879,0.964028,0.016825,-0.022020,-0.000384,-0.177550,0.224353,-9.725763,-0.002968,0.000970,-0.000718,24.750,0.000000,0.000000
31885,0.964473,0.016833,0.074065,0.001293,-0.191915,0.224353,-9.747313,-0.002938,-0.000105,-0.001776,24.750,0.000000,0.000000
31891,0.965058,0.016843,0.097579,0.001703,-0.177550,0.245902,-9.790409,0.000287,-0.001169,-0.000693,24.750,0.000000,0.000000
31897,0.965433,0.016850,0.062414,0.001089,-0.163184,0.231536,-9.768861,0.001349,-0.001157,0.000379,24.750,0.000000,0.000000
31903,0.965807,0.016857,0.062414,0.001089,-0.163184,0.253085,-9.747313,0.002401,-0.001146,0.000375,24.750,0.000000,0.000000
31909,0.965449,0.016850,-0.059693,-0.001042,-0.163184,0.231536,-9.768861,0.000247,0.000996,-0.000694,24.750,0.000000,0.000000
31915,0.964162,0.016828,-0.214475,-0.003743,-0.148818,0.224353,-9.761678,-0.001887,0.003117,-0.000687,24.750,0.000000,0.000000
31921,0.963764,0.016821,-0.066328,-0.001158,-0.184732,0.267450,-9.783226,-0.001868,0.002021,-0.001745,24.750,0.000000,0.000000
31927,0.964007,0.016825,0.040519,0.000707,-0.177550,0.231536,-9.776044,0.000282,-0.000130,-0.001728,24.750,0.000000,0.000000
31933,0.964799,0.016839,0.132033,0.002304,-0.163184,0.260267,-9.768861,0.003475,-0.002259,-0.003841,24.750,0.000000,0.000000
31939,0.964553,0.016835,-0.041052,-0.000716,-0.170367,0.260267,-9.783226,0.002375,0.000959,-0.000607,24.750,0.000000,0.000000
31945,0.964597,0.016835,0.007275,0.000127,-0.163184,0.260267,-9.732946,0.001286,-0.000116,-0.001666,24.750,0.000000,0.000000
31951,0.963747,0.016821,-0.141637,-0.002472,-0.127270,0.274633,-9.740129,0.000207,0.000951,0.000481,24.750,0.000000,0.000000
31957,0.963774,0.016821,0.004553,0.000079,-0.163184,0.245902,-9.783226,-0.002991,-0.000124,-0.000589,24.750,0.000000,0.000000
31963,0.964579,0.016835,0.134078,0.002340,-0.191915,0.281816,-9.754495,-0.000830,-0.001188,-0.000583,24.750,0.000000,0.000000
31969,0.964587,0.016835,0.001459,0.000025,-0.163184,0.188439,-9.797592,0.001309,-0.000111,0.000488,24.750,0.000000,0.000000
31975,0.964679,0.016837,0.015297,0.000267,-0.141635,0.209987,-9.790409,0.001296,-0.001175,-0.001647,24.750,0.000000,0.000000
31981,0.965929,0.016859,0.208303,0.003636,-0.199098,0.245902,-9.761678,0.003413,-0.002229,0.000500,24.750,0.000000,0.000000
31987,0.966825,0.016874,0.149268,0.002605,-0.199098,0.245902,-9.747313,0.002314,-0.001141,-0.001636,24.750,0.000000,0.000000
31993,0.966358,0.016866,-0.077693,-0.001356,-0.156001,0.260267,-9.776044,0.000160,0.001001,-0.000554,24.750,0.000000,0.000000
31999,0.965798,0.016856,-0.093488,-0.001632,-0.148818,0.238719,-9.725763,-0.001972,0.000991,0.000517,24.750,0.000000,0.000000
32005,0.965197,0.016846,-0.100087,-0.001747,-0.120087,0.267450,-9.804775,0.000178,-0.000084,-0.000554,24.750,0.000000,0.000000
32011,0.964643,0.016836,-0.092261,-0.001610,-0.148818,0.202805,-9.761678,-0.000889,0.000982,-0.000548,24.750,0.000000,0.000000
32017,0.964378,0.016832,-0.044201,-0.000771,-0.170367,0.260267,-9.804775,0.001251,0.000972,0.000522,24.750,0.000000,0.000000
32023,0.962935,0.016806,-0.240533,-0.004198,-0.112904,0.238719,-9.754495,0.000173,0.002027,0.002648,24.750,0.000000,0.000000
32029,0.962979,0.016807,0.007328,0.000128,-0.163184,0.267450,-9.797592,0.003367,-0.000123,-0.002705,24.750,0.000000,0.000000
32035,0.963423,0.016815,0.074065,0.001293,-0.191915,0.238719,-9.804775,0.001203,-0.000122,-0.002678,24.750,0.000000,0.000000
32041,0.963101,0.016809,-0.053806,-0.000939,-0.163184,0.253085,-9.790409,-0.002005,0.000944,-0.002651,24.750,0.000000,0.000000
32047,0.963277,0.016812,0.029402,0.000513,-0.148818,0.209987,-9.783226,0.003341,-0.001196,0.001636,24.750,0.000000,0.000000
32053,0.964340,0.016831,0.177211,0.003093,-0.184732,0.231536,-9.740129,0.006504,-0.002249,0.000555,24.750,0.000000,0.000000
32059,0.964501,0.016834,0.026716,0.000466,-0.199098,0.253085,-9.761678,0.002178,0.000969,-0.000516,24.750,0.000000,0.000000
32065,0.963749,0.016821,-0.125185,-0.002185,-0.134452,0.245902,-9.783226,-0.001040,0.000960,-0.000511,24.750,0.000000,0.000000
32071,0.964235,0.016829,0.080895,0.001412,-0.170367,0.245902,-9.804775,0.000036,-0.001181,-0.000506,24.750,0.000000,0.000000
32077,0.964719,0.016838,0.080753,0.001409,-0.170367,0.267450,-9.711398,0.001101,-0.001169,0.001630,24.750,0.000000,0.000000
32083,0.964532,0.016834,-0.031145,-0.000544,-0.148818,0.253085,-9.776044,-0.001041,-0.000092,-0.000517,24.750,0.000000,0.000000
32089,0.964735,0.016838,0.033760,0.000589,-0.177550,0.245902,-9.761678,0.001100,-0.000091,0.001619,24.750,0.000000,0.000000
32095,0.965525,0.016852,0.131641,0.002298,-0.191915,0.224353,-9.790409,0.004285,-0.001155,-0.001593,24.750,0.000000,0.000000
32101,0.965717,0.016855,0.032088,0.000560,-0.148818,0.253085,-9.725763,0.004242,-0.001144,-0.001578,24.750,0.000000,0.000000
32107,0.965706,0.016855,-0.001850,-0.000032,-0.134452,0.288999,-9.704215,-0.000061,-0.001132,-0.001562,24.750,0.000000,0.000000
32113,0.965313,0.016848,-0.065527,-0.001144,-0.134452,0.238719,-9.768861,-0.000061,-0.000056,-0.001546,24.750,0.000000,0.000000
32119,0.965735,0.016855,0.070258,0.001226,-0.191915,0.238719,-9.747313,-0.001126,-0.000055,-0.001531,24.750,0.000000,0.000000
32125,0.965634,0.016853,-0.016738,-0.000292,-0.156001,0.281816,-9.768861,0.001016,-0.000054,-0.000450,24.750,0.000000,0.000000
32131,0.966282,0.016865,0.107985,0.001885,-0.184732,0.267450,-9.783226,0.002071,-0.001119,0.001685,24.750,0.000000,0.000000
32137,0.965914,0.016858,-0.061365,-0.001071,-0.191915,0.260267,-9.732946,-0.003276,0.002088,0.004864,24.750,0.000000,0.000000
32143,0.965160,0.016845,-0.125736,-0.002195,-0.163184,0.181256,-9.804775,-0.001112,0.002067,0.001620,24.750,0.000000,0.000000
32149,0.965163,0.016845,0.000534,0.000009,-0.163184,0.274633,-9.732946,0.003160,-0.000084,0.001603,24.750,0.000000,0.000000
32155,0.965255,0.016847,0.015368,0.000268,-0.170367,0.253085,-9.783226,0.002063,-0.000083,0.001587,24.750,0.000000,0.000000
32161,0.964500,0.016834,-0.125772,-0.002195,-0.163184,0.253085,-9.761678,-0.001154,0.002048,0.003702,24.750,0.000000,0.000000
32167,0.964713,0.016837,0.035485,0.000619,-0.177550,0.245902,-9.740129,-0.003273,-0.000103,0.001534,24.750,0.000000,0.000000
32173,0.965667,0.016854,0.158891,0.002773,-0.177550,0.281816,-9.740129,-0.001109,-0.002233,0.000454,24.750,0.000000,0.000000
32179,0.966123,0.016862,0.076057,0.001327,-0.170367,0.217170,-9.747313,-0.000033,-0.001145,0.002580,24.750,0.000000,0.000000
32185,0.966371,0.016866,0.041337,0.000721,-0.156001,0.281816,-9.790409,-0.001098,-0.001134,0.001489,24.750,0.000000,0.000000
32191,0.965853,0.016857,-0.086267,-0.001506,-0.127270,0.253085,-9.797592,-0.002152,-0.000057,0.000409,24.750,0.000000,0.000000
32197,0.966229,0.016864,0.062592,0.001092,-0.191915,0.281816,-9.783226,0.002131,-0.000056,0.002535,24.750,0.000000,0.000000
32203,0.966209,0.016864,-0.003255,-0.000057,-0.163184,0.253085,-9.783226,0.001044,-0.000056,0.001444,24.750,0.000000,0.000000
32209,0.966194,0.016863,-0.002544,-0.000044,-0.163184,0.238719,-9.804775,0.001034,-0.000055,0.000365,24.750,0.000000,0.000000
32215,0.966317,0.016865,0.020455,0.000357,-0.170367,0.274633,-9.725763,-0.000042,-0.000055,-0.001770,24.750,0.000000,0.000000
32221,0.965944,0.016859,-0.062165,-0.001085,-0.163184,0.253085,-9.804775,0.001024,0.001011,-0.000687,24.750,0.000000,0.000000
32227,0.965399,0.016849,-0.090820,-0.001585,-0.177550,0.288999,-9.776044,-0.005378,0.002066,0.001451,24.750,0.000000,0.000000
32233,0.964309,0.016830,-0.181694,-0.003171,-0.163184,0.274633,-9.754495,-0.005325,0.003111,0.000371,24.750,0.000000,0.000000
32239,0.964435,0.016833,0.021113,0.000368,-0.170367,0.267450,-9.740129,0.000055,-0.000116,0.000367,24.750,0.000000,0.000000
32245,0.964953,0.016842,0.086302,0.001506,-0.170367,0.245902,-9.747313,0.003250,-0.001180,-0.002832,24.750,0.000000,0.000000
32251,0.964827,0.016839,-0.021006,-0.000367,-0.177550,0.253085,-9.776044,0.001087,0.000962,-0.002804,24.750,0.000000,0.000000
32257,0.962950,0.016807,-0.312855,-0.005460,-0.134452,0.274633,-9.797592,-0.001054,0.004148,0.002551,24.750,0.000000,0.000000
32263,0.962614,0.016801,-0.056100,-0.000979,-0.163184,0.245902,-9.790409,0.000022,0.000911,0.000395,24.750,0.000000,0.000000
32269,0.962909,0.016806,0.049288,0.000860,-0.156001,0.245902,-9.804775,-0.001044,-0.001229,0.000391,24.750,0.000000,0.000000
32275,0.963537,0.016817,0.104658,0.001827,-0.177550,0.195622,-9.776044,0.003228,-0.001216,-0.002809,24.750,0.000000,0.000000
32281,0.963619,0.016818,0.013714,0.000239,-0.163184,0.224353,-9.732946,0.004261,-0.000139,-0.004912,24.750,0.000000,0.000000
32287,0.962312,0.016796,-0.217943,-0.003804,-0.120087,0.260267,-9.797592,0.002088,0.001993,-0.000601,24.750,0.000000,0.000000
32293,0.961944,0.016789,-0.061294,-0.001070,-0.134452,0.245902,-9.768861,-0.000064,-0.000157,0.000470,24.750,0.000000,0.000000
32299,0.960389,0.016762,-0.259120,-0.004523,-0.127270,0.231536,-9.804775,-0.000063,0.003040,-0.001665,24.750,0.000000,0.000000
32305,0.960024,0.016756,-0.060849,-0.001062,-0.184732,0.267450,-9.754495,0.001003,0.001944,-0.000583,24.750,0.000000,0.000000
32311,0.960662,0.016767,0.106295,0.001855,-0.177550,0.231536,-9.761678,0.000993,-0.001271,-0.000578,24.750,0.000000,0.000000
32317,0.961802,0.016787,0.189947,0.003315,-0.213464,0.231536,-9.754495,-0.001148,-0.001258,-0.000572,24.750,0.000000,0.000000
32323,0.961582,0.016783,-0.036641,-0.000640,-0.170367,0.274633,-9.768861,-0.000071,0.000885,0.000499,24.750,0.000000,0.000000
32329,0.961986,0.016790,0.067359,0.001176,-0.163184,0.260267,-9.776044,-0.003266,-0.001255,0.001559,24.750,0.000000,0.000000
32335,0.961826,0.016787,-0.026645,-0.000465,-0.148818,0.267450,-9.776044,-0.001103,-0.000177,0.000479,24.750,0.000000,0.000000
32341,0.961666,0.016784,-0.026627,-0.000465,-0.148818,0.231536,-9.732946,0.003169,-0.000175,0.001539,24.750,0.000000,0.000000
32347,0.962657,0.016802,0.165134,0.002882,-0.177550,0.253085,-9.790409,-0.000058,-0.002304,-0.001672,24.750,0.000000,0.000000
32353,0.962994,0.016807,0.056082,0.000979,-0.184732,0.281816,-9.732946,-0.002188,-0.000150,0.001540,24.750,0.000000,0.000000
32359,0.962871,0.016805,-0.020491,-0.000358,-0.177550,0.267450,-9.768861,0.003160,0.000917,-0.000606,24.750,0.000000,0.000000
32365,0.962974,0.016807,0.017182,0.000300,-0.191915,0.253085,-9.761678,0.002063,0.000908,-0.002730,24.750,0.000000,0.000000
32371,0.963427,0.016815,0.075595,0.001319,-0.141635,0.224353,-9.790409,0.002043,-0.002297,0.001558,24.750,0.000000,0.000000
32377,0.963475,0.016816,0.007880,0.000138,-0.112904,0.274633,-9.754495,0.000957,-0.002274,0.001543,24.750,0.000000,0.000000
32383,0.963901,0.016823,0.071059,0.001240,-0.191915,0.238719,-9.732946,0.000947,-0.000121,0.001527,24.750,0.000000,0.000000
32389,0.963525,0.016817,-0.062735,-0.001095,-0.134452,0.245902,-9.776044,0.000938,-0.000120,-0.000618,24.750,0.000000,0.000000
32395,0.963554,0.016817,0.004838,0.000084,-0.163184,0.231536,-9.732946,0.003059,-0.000119,0.000453,24.750,0.000000,0.000000
32401,0.963655,0.016819,0.016933,0.000296,-0.141635,0.209987,-9.768861,0.003028,-0.001183,-0.001682,24.750,0.000000,0.000000
32407,0.963511,0.016816,-0.024084,-0.000420,-0.177550,0.253085,-9.754495,-0.001263,0.000960,0.000465,24.750,0.000000,0.000000
32413,0.964357,0.016831,0.141033,0.002461,-0.220647,0.217170,-9.740129,-0.002316,-0.000115,-0.000605,24.750,0.000000,0.000000
32419,0.963883,0.016823,-0.079010,-0.001379,-0.127270,0.260267,-9.740129,-0.002293,-0.000114,-0.000599,24.750,0.000000,0.000000
32425,0.964087,0.016826,0.034009,0.000594,-0.098538,0.274633,-9.783226,0.000926,-0.003309,0.000473,24.750,0.000000,0.000000
32431,0.965209,0.016846,0.186959,0.003263,-0.191915,0.253085,-9.776044,0.000917,-0.002211,0.002599,24.750,0.000000,0.000000
32437,0.965356,0.016849,0.024564,0.000429,-0.148818,0.253085,-9.783226,-0.000158,-0.001123,0.001507,24.750,0.000000,0.000000
32443,0.965173,0.016845,-0.030540,-0.000533,-0.177550,0.224353,-9.740129,-0.000156,0.001019,0.002557,24.750,0.000000,0.000000
32449,0.964222,0.016829,-0.158464,-0.002766,-0.148818,0.238719,-9.783226,-0.001220,0.002074,0.001467,24.750,0.000000,0.000000
32455,0.964790,0.016839,0.094680,0.001652,-0.177550,0.238719,-9.790409,-0.001207,-0.001143,0.000387,24.750,0.000000,0.000000
32461,0.964698,0.016837,-0.015315,-0.000267,-0.156001,0.267450,-9.768861,-0.000130,-0.000066,-0.000683,24.750,0.000000,0.000000
32467,0.964856,0.016840,0.026289,0.000459,-0.148818,0.231536,-9.797592,0.000936,-0.001131,0.000390,24.750,0.000000,0.000000
32473,0.965239,0.016847,0.063909,0.001115,-0.191915,0.267450,-9.761678,-0.003334,-0.000054,0.002516,24.750,0.000000,0.000000
32479,0.965758,0.016856,0.086409,0.001508,-0.199098,0.267450,-9.704215,-0.002235,-0.000054,0.000361,24.750,0.000000,0.000000
32485,0.965777,0.016856,0.003184,0.000056,-0.163184,0.202805,-9.740129,0.000983,-0.000053,-0.001774,24.750,0.000000,0.000000
32491,0.965699,0.016855,-0.012949,-0.000226,-0.156001,0.245902,-9.754495,0.004169,-0.000053,-0.002821,24.750,0.000000,0.000000
32497,0.965555,0.016852,-0.024119,-0.000421,-0.127270,0.245902,-9.761678,0.003062,-0.001117,0.000403,24.750,0.000000,0.000000
32503,0.965383,0.016849,-0.028512,-0.000498,-0.127270,0.260267,-9.783226,-0.000165,-0.001106,0.002529,24.750,0.000000,0.000000
32509,0.965819,0.016857,0.072571,0.001267,-0.141635,0.310547,-9.804775,-0.004424,-0.002160,-0.002822,24.750,0.000000,0.000000
32515,0.966282,0.016865,0.077267,0.001349,-0.170367,0.202805,-9.804775,-0.004380,-0.001073,-0.002794,24.750,0.000000,0.000000
32521,0.965487,0.016851,-0.132584,-0.002314,-0.134452,0.224353,-9.804775,-0.004336,0.001068,-0.000636,24.750,0.000000,0.000000
32527,0.965810,0.016857,0.053770,0.000938,-0.134452,0.238719,-9.826324,0.001034,-0.002139,-0.002760,24.750,0.000000,0.000000
32533,0.966237,0.016864,0.071308,0.001245,-0.170367,0.231536,-9.804775,-0.000042,-0.001052,0.000464,24.750,0.000000,0.000000
32539,0.965443,0.016850,-0.132442,-0.002312,-0.134452,0.253085,-9.761678,-0.000041,0.001089,-0.000606,24.750,0.000000,0.000000
32545,0.964674,0.016837,-0.128173,-0.002237,-0.163184,0.231536,-9.761678,-0.002172,0.002144,0.001530,24.750,0.000000,0.000000
32551,0.965005,0.016843,0.055264,0.000965,-0.163184,0.260267,-9.790409,-0.004281,-0.001074,0.001515,24.750,0.000000,0.000000
32557,0.965682,0.016854,0.112698,0.001967,-0.213464,0.253085,-9.790409,-0.002107,0.000002,0.000435,24.750,0.000000,0.000000
32563,0.965801,0.016856,0.019832,0.000346,-0.199098,0.260267,-9.747313,0.000045,0.001067,0.000430,24.750,0.000000,0.000000
32569,0.965586,0.016853,-0.035698,-0.000623,-0.148818,0.274633,-9.761678,-0.001021,-0.000008,-0.000639,24.750,0.000000,0.000000
32575,0.965087,0.016844,-0.083154,-0.001451,-0.156001,0.288999,-9.811958,-0.003142,0.001057,0.000432,24.750,0.000000,0.000000
32581,0.963795,0.016821,-0.215329,-0.003758,-0.098538,0.245902,-9.761678,0.002216,0.001046,0.000428,24.750,0.000000,0.000000
32587,0.963194,0.016811,-0.100247,-0.001750,-0.120087,0.224353,-9.732946,0.001129,-0.000029,-0.000642,24.750,0.000000,0.000000
32593,0.962907,0.016806,-0.047829,-0.000835,-0.170367,0.253085,-9.783226,-0.002078,0.001036,0.001496,24.750,0.000000,0.000000
32599,0.963157,0.016810,0.041621,0.000726,-0.127270,0.253085,-9.768861,0.000073,-0.002170,-0.002781,24.750,0.000000,0.000000
32605,0.963506,0.016816,0.058199,0.001016,-0.163184,0.303365,-9.783226,0.003268,-0.001083,0.000443,24.750,0.000000,0.000000
32611,0.963864,0.016823,0.059746,0.001043,-0.163184,0.224353,-9.804775,0.004301,-0.001072,-0.001692,24.750,0.000000,0.000000
32617,0.964380,0.016832,0.085875,0.001499,-0.148818,0.288999,-9.776044,0.002127,-0.002127,-0.000610,24.750,0.000000,0.000000
32623,0.964375,0.016832,-0.000818,-0.000014,-0.163184,0.260267,-9.697032,-0.001090,0.000025,-0.000604,24.750,0.000000,0.000000
32629,0.964755,0.016838,0.063375,0.001106,-0.191915,0.274633,-9.776044,-0.004275,0.000025,-0.000598,24.750,0.000000,0.000000
32635,0.965531,0.016852,0.129382,0.002258,-0.220647,0.245902,-9.768861,-0.002102,0.000025,0.000474,24.750,0.000000,0.000000
32641,0.964719,0.016838,-0.135305,-0.002362,-0.184732,0.245902,-9.740129,-0.001015,0.003220,-0.000596,24.750,0.000000,0.000000
32647,0.964624,0.016836,-0.015990,-0.000279,-0.156001,0.245902,-9.819140,0.001125,-0.000008,-0.003786,24.750,0.000000,0.000000
32653,0.965150,0.016845,0.087743,0.001531,-0.148818,0.217170,-9.776044,0.002180,-0.002138,-0.001618,24.750,0.000000,0.000000
32659,0.965911,0.016858,0.126892,0.002215,-0.141635,0.231536,-9.790409,0.005354,-0.003182,0.000529,24.750,0.000000,0.000000
32665,0.966104,0.016862,0.032123,0.000561,-0.127270,0.217170,-9.776044,0.002104,-0.002085,-0.000542,24.750,0.000000,0.000000
32671,0.965524,0.016852,-0.096601,-0.001686,-0.177550,0.166890,-9.804775,-0.004309,0.002197,-0.000536,24.750,0.000000,0.000000
32677,0.965253,0.016847,-0.045197,-0.000789,-0.170367,0.253085,-9.740129,-0.002135,0.001110,-0.002661,24.750,0.000000,0.000000
32683,0.965277,0.016847,0.003895,0.000068,-0.191915,0.281816,-9.754495,0.001082,0.001098,-0.001570,24.750,0.000000,0.000000
32689,0.964967,0.016842,-0.051529,-0.000899,-0.170367,0.238719,-9.776044,0.002137,0.001087,0.001642,24.750,0.000000,0.000000
32695,0.965311,0.016848,0.057238,0.000999,-0.163184,0.253085,-9.783226,0.002115,-0.001054,-0.000505,24.750,0.000000,0.000000
32701,0.966135,0.016862,0.137386,0.002398,-0.170367,0.238719,-9.783226,0.003160,-0.002109,-0.002631,24.750,0.000000,0.000000
32707,0.967016,0.016878,0.146849,0.002563,-0.148818,0.245902,-9.768861,-0.000068,-0.003153,-0.002604,24.750,0.000000,0.000000
32713,0.967878,0.016893,0.143647,0.002507,-0.148818,0.260267,-9.797592,-0.001133,-0.003121,-0.002578,24.750,0.000000,0.000000
32719,0.967420,0.016885,-0.076395,-0.001333,-0.134452,0.245902,-9.790409,0.002075,0.000106,-0.001487,24.750,0.000000,0.000000
32725,0.966849,0.016875,-0.095214,-0.001662,-0.127270,0.217170,-9.761678,-0.001142,0.000105,0.000658,24.750,0.000000,0.000000
32731,0.967178,0.016880,0.054926,0.000959,-0.191915,0.224353,-9.768861,-0.004326,0.000104,0.001717,24.750,0.000000,0.000000
32737,0.967639,0.016888,0.076893,0.001342,-0.148818,0.224353,-9.740129,-0.003218,-0.002028,0.001700,24.750,0.000000,0.000000
32743,0.968114,0.016897,0.079116,0.001381,-0.148818,0.245902,-9.725763,0.002141,-0.002008,-0.000448,24.750,0.000000,0.000000
32749,0.968782,0.016908,0.111329,0.001943,-0.163184,0.267450,-9.732946,0.002119,-0.001988,-0.000443,24.750,0.000000,0.000000
32755,0.968399,0.016902,-0.063820,-0.001114,-0.141635,0.245902,-9.761678,0.002098,0.000163,-0.000439,24.750,0.000000,0.000000
32761,0.968295,0.016900,-0.017431,-0.000304,-0.213464,0.195622,-9.740129,-0.001119,0.002292,0.000631,24.750,0.000000,0.000000
32767,0.967774,0.016891,-0.086729,-0.001514,-0.156001,0.253085,-9.768861,-0.001108,0.001204,-0.002571,24.750,0.000000,0.000000
32773,0.967824,0.016892,0.008253,0.000144,-0.170367,0.260267,-9.783226,-0.001096,0.000126,-0.002546,24.750,0.000000,0.000000
32779,0.967555,0.016887,-0.044734,-0.000781,-0.148818,0.267450,-9.768861,-0.002151,0.000125,-0.000390,24.750,0.000000,0.000000
32785,0.967124,0.016879,-0.071895,-0.001255,-0.163184,0.245902,-9.768861,0.001067,0.001189,-0.000386,24.750,0.000000,0.000000
32791,0.966974,0.016877,-0.025062,-0.000437,-0.156001,0.253085,-9.761678,0.002121,0.000112,-0.001447,24.750,0.000000,0.000000
32797,0.967602,0.016888,0.104747,0.001828,-0.184732,0.217170,-9.732946,0.002100,-0.000955,-0.001433,24.750,0.000000,0.000000
32803,0.968648,0.016906,0.174330,0.003043,-0.191915,0.231536,-9.797592,-0.002182,-0.002010,0.001778,24.750,0.000000,0.000000
